"priority","chapterId","sceneIdOrPageId","itemType","audioType","displayWord","textToSpeak","targetFileName","assetsPath","deployCnPath","currentExists","notes"
"P0","fruitShop","tropical-fruits","moreWord","sentence","mangosteen","The mangosteen is sweet and soft.","more--tropical-fruits--mangosteen.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--mangosteen.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--mangosteen.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","durian","durian","more--tropical-fruits--durian.mp3","assets/audio/words/fruitShop/more--tropical-fruits--durian.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--durian.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","durian","The durian has a strong smell.","more--tropical-fruits--durian.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--durian.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--durian.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","jackfruit","jackfruit","more--tropical-fruits--jackfruit.mp3","assets/audio/words/fruitShop/more--tropical-fruits--jackfruit.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--jackfruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","jackfruit","The jackfruit is large and yellow inside.","more--tropical-fruits--jackfruit.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--jackfruit.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--jackfruit.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","word","pomelo","pomelo","more--tropical-fruits--pomelo.mp3","assets/audio/words/fruitShop/more--tropical-fruits--pomelo.mp3","deploy-cn/assets/audio/words/fruitShop/more--tropical-fruits--pomelo.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","tropical-fruits","moreWord","sentence","pomelo","The pomelo is bigger than an orange.","more--tropical-fruits--pomelo.mp3","assets/audio/sentences/fruitShop/more--tropical-fruits--pomelo.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--tropical-fruits--pomelo.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","blueberry","blueberry","more--berries-special--blueberry.mp3","assets/audio/words/fruitShop/more--berries-special--blueberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--blueberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","blueberry","The blueberry is small and blue.","more--berries-special--blueberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--blueberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--blueberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","raspberry","raspberry","more--berries-special--raspberry.mp3","assets/audio/words/fruitShop/more--berries-special--raspberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--raspberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","raspberry","The raspberry is soft and red.","more--berries-special--raspberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--raspberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--raspberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","blackberry","blackberry","more--berries-special--blackberry.mp3","assets/audio/words/fruitShop/more--berries-special--blackberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--blackberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","blackberry","The blackberry is dark and juicy.","more--berries-special--blackberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--blackberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--blackberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","cranberry","cranberry","more--berries-special--cranberry.mp3","assets/audio/words/fruitShop/more--berries-special--cranberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--cranberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","cranberry","The cranberry tastes a little sour.","more--berries-special--cranberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--cranberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--cranberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","mulberry","mulberry","more--berries-special--mulberry.mp3","assets/audio/words/fruitShop/more--berries-special--mulberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--mulberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","mulberry","The mulberry can be purple or black.","more--berries-special--mulberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--mulberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--mulberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","gooseberry","gooseberry","more--berries-special--gooseberry.mp3","assets/audio/words/fruitShop/more--berries-special--gooseberry.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--gooseberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","gooseberry","The gooseberry is small and round.","more--berries-special--gooseberry.mp3","assets/audio/sentences/fruitShop/more--berries-special--gooseberry.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--gooseberry.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","avocado","avocado","more--berries-special--avocado.mp3","assets/audio/words/fruitShop/more--berries-special--avocado.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--avocado.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","avocado","The avocado is creamy inside.","more--berries-special--avocado.mp3","assets/audio/sentences/fruitShop/more--berries-special--avocado.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--avocado.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","cantaloupe","cantaloupe","more--berries-special--cantaloupe.mp3","assets/audio/words/fruitShop/more--berries-special--cantaloupe.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--cantaloupe.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","cantaloupe","The cantaloupe is sweet and orange inside.","more--berries-special--cantaloupe.mp3","assets/audio/sentences/fruitShop/more--berries-special--cantaloupe.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--cantaloupe.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","honeydew","honeydew","more--berries-special--honeydew.mp3","assets/audio/words/fruitShop/more--berries-special--honeydew.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--honeydew.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","honeydew","The honeydew is light green inside.","more--berries-special--honeydew.mp3","assets/audio/sentences/fruitShop/more--berries-special--honeydew.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--honeydew.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","nectarine","nectarine","more--berries-special--nectarine.mp3","assets/audio/words/fruitShop/more--berries-special--nectarine.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--nectarine.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","nectarine","The nectarine has smooth skin.","more--berries-special--nectarine.mp3","assets/audio/sentences/fruitShop/more--berries-special--nectarine.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--nectarine.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","quince","quince","more--berries-special--quince.mp3","assets/audio/words/fruitShop/more--berries-special--quince.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--quince.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","quince","The quince is hard before cooking.","more--berries-special--quince.mp3","assets/audio/sentences/fruitShop/more--berries-special--quince.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--quince.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","word","plantain","plantain","more--berries-special--plantain.mp3","assets/audio/words/fruitShop/more--berries-special--plantain.mp3","deploy-cn/assets/audio/words/fruitShop/more--berries-special--plantain.mp3","false","Planned stable path; audio has not been generated."
"P0","fruitShop","berries-special","moreWord","sentence","plantain","The plantain looks like a banana but is not as sweet.","more--berries-special--plantain.mp3","assets/audio/sentences/fruitShop/more--berries-special--plantain.mp3","deploy-cn/assets/audio/sentences/fruitShop/more--berries-special--plantain.mp3","false","Planned stable path; audio has not been generated."
